fgood,cbs1,cbinq,cbline,cbterm,cblineut,cbtob,cbdpd,cbnew,pmt,dpd,home,online,period
0,643,0,1,1,23.5839923,6,No,No,A,NO,Yes,No,31-05-2017
0,576,1,2,1,43.93554786,6,Yes,No,M,High,Yes,Yes,31-05-2017
0,634,0,0,0,41.61237251,6,No,No,A,NO,Yes,No,31-08-2017
0,658,1,0,0,37.73881689,7,No,No,P,NO,Yes,No,28-02-2017
0,600,2,2,1,30.9458415,5,No,Yes,P,Low,Yes,Yes,30-06-2017
0,667,0,0,1,39.32980649,6,No,No,A,Low,No,Yes,30-09-2017
0,512,0,0,1,51.90748897,7,No,No,M,High,No,Yes,31-12-2016
0,601,0,3,2,56.84982163,6,Yes,No,M,NO,No,Yes,30-06-2017
0,NA,0,0,1,38.81952249,7,No,No,A,Low,No,Yes,30-06-2017
0,661,1,1,1,52.87634584,8,No,Yes,M,NO,Yes,Yes,30-09-2017
0,614,1,1,1,28.75354319,5,No,No,M,NO,No,Yes,31-07-2017
0,541,1,1,0,52.39510045,5,No,No,A,NO,No,No,31-12-2016
0,652,1,2,1,47.74136965,4,No,No,A,NO,No,Yes,31-03-2017
0,682,0,0,1,40.46362071,6,No,No,M,NO,No,Yes,31-01-2017
0,NA,1,1,1,46.32449548,7,Yes,Yes,A,High,No,Yes,31-12-2016
0,715,1,3,1,44.42373909,3,No,No,P,NO,No,Yes,30-04-2017
0,705,1,0,1,29.96764241,6,No,No,M,NO,No,No,28-02-2017
0,654,0,0,0,38.56263498,5,No,No,P,NO,Yes,No,31-07-2017
0,576,2,1,2,61.72140577,5,No,No,M,High,No,Yes,31-01-2017
0,607,1,2,0,50.89774078,6,Yes,Yes,A,High,No,Yes,31-05-2017
0,605,2,3,1,62.58099339,3,Yes,Yes,M,Low,No,Yes,31-05-2017
0,625,0,1,0,56.01193079,5,No,No,P,NO,No,Yes,31-12-2016
0,597,1,2,0,38.42306159,4,No,No,M,NO,Yes,Yes,31-07-2017
0,NA,1,1,1,36.45574077,7,No,No,M,NO,No,Yes,31-01-2017
0,691,2,3,2,66.70040445,4,No,No,M,Low,No,Yes,31-01-2017
0,639,0,0,1,41.78204644,4,No,No,M,NO,Yes,Yes,30-09-2017
0,589,0,1,1,38.38110676,6,No,No,A,Low,No,No,31-01-2017
0,692,1,2,0,44.29105375,6,No,No,M,NO,No,Yes,31-05-2017
0,572,0,2,1,18.5277498,5,No,No,A,NO,No,Yes,31-03-2017
0,583,0,2,1,58.61490804,5,No,No,M,High,No,Yes,31-05-2017
0,542,0,2,1,67.13140028,3,No,No,M,Low,No,Yes,31-03-2017
0,731,1,3,1,33.46856367,7,No,No,M,NO,Yes,Yes,31-01-2017
0,587,0,3,1,47.79398612,6,No,No,M,High,No,Yes,31-03-2017
0,749,0,0,0,33.50599152,8,No,No,M,NO,No,Yes,31-01-2017
0,591,1,1,0,42.14524241,4,No,No,M,NO,Yes,Yes,30-04-2017
0,593,0,1,1,26.83579317,5,No,No,P,NO,Yes,No,30-09-2017
0,623,0,0,1,47.04737498,7,No,No,A,NO,No,Yes,28-02-2017
0,640,0,1,0,43.23519566,5,No,No,P,NO,Yes,Yes,30-09-2017
0,647,0,1,1,41.18451806,5,No,No,M,NO,No,Yes,28-02-2017
0,688,0,2,1,42.11329291,6,No,No,M,Low,No,Yes,31-12-2016
0,665,1,3,1,41.61578948,6,No,Yes,M,NO,No,Yes,31-05-2017
0,575,0,1,1,46.79059268,5,No,No,A,NO,No,No,30-06-2017
0,668,0,1,0,39.08933289,5,No,No,A,NO,Yes,Yes,30-06-2017
0,NA,1,3,0,50.3901694,5,No,No,M,NO,No,Yes,31-08-2017
0,605,2,1,1,50.40875967,5,No,No,M,High,No,Yes,30-06-2017
0,612,2,1,1,64.59932121,6,Yes,No,P,High,No,Yes,31-08-2017
0,663,1,1,0,35.2679039,7,No,No,A,NO,Yes,No,31-05-2017
0,598,0,3,2,51.65567727,4,Yes,No,A,Low,Yes,No,31-08-2017
0,692,1,2,2,47.31509228,8,No,No,M,NO,No,No,31-07-2017
0,700,1,3,1,62.96841808,6,No,No,P,Low,No,Yes,31-05-2017
0,NA,2,1,2,54.2074906,4,No,No,M,NO,No,Yes,31-05-2017
0,571,1,1,0,34.22676832,5,No,No,P,NO,Yes,No,31-08-2017
0,598,2,3,1,77.19825798,4,Yes,Yes,M,High,No,Yes,30-06-2017
0,663,0,0,0,36.89071383,7,No,No,A,Low,No,Yes,30-09-2017
0,639,0,1,0,33.96166041,5,No,No,A,NO,No,No,31-08-2017
0,599,0,0,0,44.13991867,6,No,Yes,M,NO,Yes,Yes,31-08-2017
0,601,0,0,1,52.830011,5,No,No,P,NO,Yes,No,31-03-2017
0,737,1,3,1,48.01218207,6,No,No,P,NO,No,No,31-05-2017
0,NA,1,2,1,28.19509515,6,No,Yes,M,NO,Yes,Yes,30-09-2017
0,594,1,1,1,48.87042316,4,No,No,A,NO,Yes,No,31-08-2017
0,646,0,0,1,41.68499575,6,No,No,A,NO,No,Yes,30-04-2017
0,568,2,1,2,54.41938079,4,No,No,M,Low,No,No,30-09-2017
0,521,1,1,1,64.53516609,5,Yes,Yes,P,High,No,No,31-01-2017
0,698,1,0,0,35.99449142,6,No,No,M,NO,No,No,30-04-2017
0,580,1,0,0,12.98270608,5,No,No,A,NO,Yes,Yes,31-12-2016
0,759,0,1,0,47.0084295,8,No,No,M,NO,Yes,No,31-08-2017
0,NA,1,2,1,47.51569963,6,No,No,A,NO,No,Yes,31-01-2017
0,708,1,2,2,55.63903126,6,No,No,M,NO,No,No,31-08-2017
0,587,1,2,1,40.56192956,5,No,No,P,NO,Yes,Yes,31-08-2017
0,614,0,1,1,65.83491983,5,No,No,M,NO,Yes,Yes,31-03-2017
0,664,1,2,1,44.67838693,6,No,No,M,NO,No,No,31-03-2017
0,703,0,0,1,49.89661657,5,No,No,A,NO,Yes,Yes,31-12-2016
0,NA,1,2,2,44.44491132,5,No,No,M,NO,No,Yes,28-02-2017
0,690,0,2,1,46.87335404,5,No,No,M,NO,Yes,Yes,30-04-2017
0,553,0,1,1,43.20828181,4,No,Yes,M,Low,No,Yes,30-09-2017
0,617,1,1,0,40.91853066,4,No,No,M,NO,Yes,No,30-09-2017
0,568,1,2,1,66.84790339,6,Yes,Yes,M,High,No,Yes,30-06-2017
0,607,0,0,1,17.56177864,5,No,No,M,NO,Yes,Yes,31-03-2017
0,608,0,0,0,61.98339172,6,No,No,P,NO,No,No,31-07-2017
0,598,0,3,1,64.34448616,7,Yes,No,M,High,No,Yes,30-06-2017
0,637,0,1,1,54.1395902,4,No,No,A,NO,No,No,31-08-2017
0,493,0,2,0,39.25781028,4,No,No,M,High,No,No,31-07-2017
0,657,1,3,1,56.21937005,5,No,No,M,NO,No,No,31-01-2017
0,597,2,1,1,41.69405396,5,No,No,A,NO,No,Yes,31-01-2017
0,630,0,0,0,36.12138706,6,No,No,M,NO,No,No,31-12-2016
0,625,1,3,1,45.99797128,4,No,No,M,NO,No,Yes,30-06-2017
0,NA,1,2,1,59.71902553,5,No,No,M,NO,No,Yes,31-05-2017
0,568,1,2,1,66.71637043,3,No,No,M,NO,No,Yes,31-07-2017
0,617,0,1,1,47.99097461,6,No,No,M,NO,Yes,No,31-08-2017
0,634,0,0,1,39.38361168,6,No,No,A,NO,No,Yes,31-05-2017
0,768,1,0,0,45.47585757,7,No,No,P,NO,No,No,31-07-2017
0,746,1,3,1,63.26495696,5,No,No,M,Low,Yes,No,30-04-2017
0,629,0,1,0,36.12686389,6,No,Yes,M,NO,Yes,Yes,28-02-2017
0,615,0,2,0,45.09650702,4,No,No,A,NO,Yes,No,31-01-2017
0,642,1,3,1,26.67960109,5,No,No,M,NO,No,Yes,31-01-2017
0,696,1,3,1,39.79513508,6,No,No,M,NO,No,Yes,31-03-2017
0,NA,0,0,0,52.92555544,7,No,Yes,A,NO,Yes,Yes,31-01-2017
0,622,2,3,0,40.72061282,7,No,No,P,High,No,Yes,30-04-2017
0,645,0,1,1,40.50129205,6,No,No,M,NO,Yes,No,31-08-2017
0,625,0,1,0,26.40644565,5,No,No,A,NO,Yes,No,31-12-2016
0,535,1,2,1,31.9980911,4,No,No,M,Low,No,Yes,31-01-2017
0,607,0,0,0,59.19647852,5,No,No,M,Low,No,Yes,31-08-2017
0,652,0,1,1,47.20030471,6,No,No,M,NO,No,Yes,31-12-2016
0,601,1,2,1,33.07009938,4,No,No,A,NO,Yes,No,31-12-2016
0,694,0,0,0,20.91433657,8,No,No,P,NO,Yes,No,31-12-2016
0,678,0,0,0,30.06807584,7,No,No,M,NO,No,Yes,31-03-2017
0,728,0,1,0,59.57861731,6,No,No,A,NO,Yes,Yes,31-12-2016
0,524,0,0,0,35.69651291,5,No,Yes,A,High,No,Yes,30-06-2017
0,588,2,3,0,57.55751642,4,No,No,M,High,No,Yes,31-05-2017
0,700,1,3,1,60.31127046,7,No,No,A,NO,Yes,No,31-01-2017
0,713,1,1,0,59.98339194,6,No,No,P,NO,No,Yes,31-08-2017
0,663,1,2,0,52.43879243,5,No,No,A,NO,No,Yes,30-09-2017
0,679,1,2,0,32.03018415,5,No,No,M,NO,Yes,Yes,31-07-2017
0,601,0,0,1,66.09068267,4,No,No,M,High,No,Yes,31-03-2017
0,757,0,1,0,37.00390613,7,No,No,P,NO,Yes,Yes,31-03-2017
0,562,0,2,1,61.03074985,6,No,No,M,High,No,Yes,31-07-2017
0,NA,0,0,0,26.47736749,8,No,No,M,NO,No,Yes,30-09-2017
0,568,1,2,1,40.06402515,4,No,Yes,M,NO,No,No,31-07-2017
0,NA,0,1,1,46.31400942,5,No,No,A,Low,Yes,No,31-08-2017
0,695,1,0,0,58.76285244,6,No,No,A,NO,No,Yes,31-12-2016
0,659,1,1,1,47.49339518,8,No,No,M,Low,No,Yes,31-01-2017
0,NA,1,1,2,43.76395945,4,No,No,A,NO,No,Yes,31-03-2017
0,685,0,2,0,51.6410102,7,Yes,No,M,NO,No,Yes,30-04-2017
0,669,0,0,0,28.98156127,7,No,No,P,NO,Yes,Yes,31-03-2017
0,506,2,1,1,64.11982324,4,No,No,A,High,Yes,Yes,31-05-2017
0,709,0,1,0,32.26766159,5,No,No,M,NO,Yes,Yes,31-12-2016
0,557,0,1,1,42.88373258,4,No,No,A,NO,No,No,30-04-2017
0,686,2,1,2,40.72202925,5,No,No,A,Low,Yes,Yes,31-07-2017
0,646,2,1,2,60.81594236,5,No,No,P,High,No,Yes,28-02-2017
0,637,1,2,1,58.18548072,5,No,No,A,Low,No,Yes,31-08-2017
0,741,0,0,0,41.71731725,6,No,No,M,NO,Yes,Yes,31-01-2017
0,653,1,1,1,41.23667357,5,No,No,M,NO,No,No,31-07-2017
0,707,1,2,0,51.05737684,5,No,No,M,NO,No,Yes,31-05-2017
0,660,1,2,0,38.80343129,5,No,No,A,NO,Yes,No,31-08-2017
0,732,1,2,0,35.28315626,5,No,No,M,NO,No,Yes,30-06-2017
0,611,0,0,0,41.14737823,6,No,No,A,High,Yes,Yes,31-05-2017
0,578,2,2,2,59.74207849,4,No,No,M,High,No,Yes,30-09-2017
0,612,0,2,0,48.62475552,5,No,No,M,NO,Yes,Yes,31-05-2017
0,648,0,2,0,48.5829403,5,No,No,A,Low,No,Yes,30-06-2017
0,566,2,2,1,47.35729042,4,Yes,Yes,M,High,No,Yes,31-12-2016
0,638,0,1,1,55.58335288,6,No,No,P,NO,Yes,No,28-02-2017
0,682,0,1,1,37.70899688,7,No,No,A,NO,No,Yes,31-05-2017
0,731,0,0,0,25.01402573,7,No,No,A,NO,No,Yes,30-06-2017
0,571,0,0,1,40.91916016,4,No,No,M,Low,No,Yes,30-06-2017
0,649,0,1,0,36.31385492,7,No,No,M,NO,No,Yes,31-03-2017
0,NA,1,3,1,39.45037671,7,No,No,P,NO,No,Yes,30-04-2017
0,NA,0,1,0,36.10073999,7,No,No,M,High,Yes,Yes,31-07-2017
0,741,0,0,0,40.55096827,7,No,No,M,NO,No,Yes,31-12-2016
0,746,0,0,0,21.43353642,7,No,No,A,NO,No,Yes,28-02-2017
0,NA,0,1,0,41.25241575,7,No,No,A,NO,No,Yes,28-02-2017
0,NA,1,3,0,24.47021111,5,No,No,P,NO,Yes,No,30-06-2017
0,631,0,2,1,39.83606137,5,No,No,M,NO,No,No,30-04-2017
0,617,1,0,0,57.97510625,6,No,No,A,NO,No,Yes,31-01-2017
0,653,0,1,1,37.362121,4,No,No,A,NO,No,Yes,31-05-2017
0,650,0,3,0,39.89514984,7,No,No,M,NO,No,No,31-08-2017
0,NA,2,2,1,45.36079176,7,No,No,M,NO,No,No,30-04-2017
0,641,1,1,0,59.8693276,6,No,No,P,Low,Yes,No,30-04-2017
0,638,1,3,0,43.2276875,5,No,No,A,NO,No,Yes,31-07-2017
0,614,0,0,0,29.77139747,7,No,No,M,NO,No,No,31-03-2017
0,583,0,2,1,59.7765786,5,No,No,M,NO,No,Yes,31-08-2017
0,692,1,2,1,44.25654476,5,No,No,A,NO,No,Yes,30-09-2017
0,676,1,3,0,55.08942733,5,No,No,A,NO,Yes,No,31-07-2017
0,NA,2,1,1,48.4693725,4,No,No,M,Low,No,No,30-09-2017
0,586,1,2,2,51.51411701,6,No,No,M,Low,No,Yes,31-03-2017
0,548,0,2,0,44.26650443,5,Yes,Yes,A,High,Yes,Yes,31-12-2016
0,564,2,2,2,77.02624629,4,Yes,Yes,M,High,No,Yes,31-01-2017
0,680,0,0,1,31.99357856,7,No,No,A,NO,No,No,31-03-2017
0,635,2,3,2,30.96906054,5,No,No,M,NO,No,Yes,28-02-2017
0,NA,1,0,1,55.31175117,6,No,No,M,NO,No,No,31-07-2017
0,669,1,1,1,52.51778746,4,No,No,M,NO,No,Yes,28-02-2017
0,NA,1,1,1,37.55833939,5,No,No,A,NO,No,Yes,31-07-2017
0,542,1,1,0,45.54005871,4,No,No,M,High,No,Yes,30-09-2017
0,546,0,3,1,38.46205421,7,Yes,No,M,High,No,Yes,31-08-2017
0,NA,2,1,0,48.12942792,7,No,No,A,Low,No,Yes,31-01-2017
0,662,2,2,1,44.26535397,5,Yes,No,P,High,No,Yes,31-03-2017
0,578,0,0,0,24.62358422,5,No,No,M,NO,Yes,Yes,31-05-2017
0,658,2,1,0,49.66815097,6,No,No,A,Low,No,No,30-06-2017
0,627,0,0,0,43.1062472,6,No,No,M,NO,No,Yes,30-09-2017
0,681,0,2,1,32.47180575,6,No,No,P,NO,Yes,No,31-01-2017
0,734,1,0,1,30.88761679,7,No,No,A,NO,No,Yes,30-09-2017
0,696,0,1,1,53.04658884,5,No,No,A,NO,No,Yes,30-04-2017
0,591,1,2,1,40.60717687,4,No,No,M,High,No,Yes,30-04-2017
0,615,0,2,2,45.08889218,6,Yes,No,A,High,No,No,31-12-2016
0,689,0,0,0,33.25664708,6,No,No,M,NO,Yes,Yes,31-05-2017
0,646,0,0,1,51.75390945,6,Yes,No,M,NO,No,Yes,31-12-2016
0,684,1,3,2,42.22987979,6,No,Yes,A,NO,No,Yes,31-12-2016
0,671,1,0,0,50.06578052,4,No,No,P,NO,No,Yes,30-06-2017
0,571,0,3,0,36.26139786,6,No,No,A,Low,No,No,30-09-2017
0,659,0,3,2,60.46616742,4,No,Yes,A,NO,No,Yes,30-06-2017
0,585,2,2,0,58.13399649,3,No,Yes,P,NO,Yes,No,31-05-2017
0,543,0,0,0,36.05549674,4,No,Yes,M,NO,No,No,31-08-2017
0,572,1,1,2,72.19686739,6,No,No,M,High,No,Yes,31-12-2016
0,549,0,1,0,43.5258442,3,No,No,A,Low,No,Yes,30-06-2017
0,540,2,3,2,47.18707388,4,No,Yes,A,Low,No,No,30-09-2017
0,610,0,1,1,51.23685723,5,No,No,A,NO,Yes,Yes,31-12-2016
0,728,2,2,1,35.04260855,6,No,No,A,NO,No,Yes,31-12-2016
0,682,1,3,1,34.80570903,6,No,No,M,NO,No,Yes,31-05-2017
0,610,1,2,0,42.58513107,3,No,No,A,NO,Yes,Yes,31-08-2017
0,660,1,1,0,44.62587181,6,No,No,M,NO,No,No,31-03-2017
0,571,0,1,1,62.68799959,5,No,No,P,Low,No,No,31-01-2017
0,615,2,1,1,31.67554987,6,No,No,M,NO,No,No,30-04-2017
0,600,1,0,0,21.11462177,5,No,No,A,Low,No,No,30-04-2017
0,647,1,3,1,55.43008109,7,No,No,P,NO,No,Yes,31-12-2016
0,634,1,1,0,47.88763805,5,No,Yes,M,Low,No,No,31-05-2017
0,619,1,2,2,58.02972654,6,Yes,No,M,High,No,Yes,28-02-2017
0,670,0,1,0,49.35124286,8,No,No,M,Low,No,Yes,31-01-2017
0,600,1,1,0,40.56575662,6,No,Yes,A,High,Yes,Yes,31-07-2017
0,626,1,1,1,53.85880994,4,No,No,A,NO,Yes,No,30-09-2017
0,648,1,2,0,43.4255046,7,No,No,A,Low,No,No,31-03-2017
0,597,2,3,1,39.18812954,5,No,No,P,High,Yes,No,31-07-2017
0,NA,1,0,0,39.71162495,6,No,No,A,NO,Yes,Yes,30-04-2017
0,649,1,1,1,47.25186418,4,No,No,M,NO,No,Yes,28-02-2017
0,601,1,1,0,28.23158637,5,No,No,A,NO,No,No,31-08-2017
0,599,2,3,2,68.62416986,4,Yes,Yes,M,High,No,Yes,31-05-2017
0,NA,0,2,1,39.7327011,5,Yes,Yes,P,Low,Yes,No,31-08-2017
0,683,0,1,0,29.81735852,7,No,No,M,NO,No,No,31-03-2017
0,NA,2,1,1,42.41692167,4,No,Yes,M,NO,No,Yes,30-04-2017
0,585,0,1,1,35.6542194,5,No,No,M,Low,No,Yes,30-09-2017
0,663,2,2,0,45.62378312,5,No,No,A,NO,No,No,31-05-2017
0,746,0,1,0,55.8013284,7,No,No,A,NO,Yes,Yes,31-08-2017
0,638,0,2,0,61.45952146,6,No,No,M,Low,No,No,30-06-2017
0,701,0,0,0,44.22135144,7,No,No,A,NO,No,Yes,30-09-2017
0,716,1,1,0,51.30652102,5,No,No,A,NO,No,Yes,31-08-2017
0,696,1,2,1,44.76702269,6,No,No,A,NO,No,No,31-07-2017
0,557,1,3,1,47.85488517,6,No,No,M,High,No,Yes,31-12-2016
0,707,1,0,0,66.64114764,4,No,No,M,NO,No,No,30-06-2017
0,669,1,0,0,43.08315962,6,No,Yes,M,Low,No,Yes,30-04-2017
0,628,0,1,0,52.43296372,5,No,No,M,NO,No,No,30-06-2017
0,527,1,3,1,45.34703397,3,No,No,M,NO,No,Yes,30-06-2017
0,649,1,1,0,36.79558955,7,No,Yes,M,NO,No,Yes,31-05-2017
0,689,1,1,0,40.36818771,6,No,No,A,Low,Yes,Yes,31-12-2016
0,737,0,0,2,63.56146816,6,Yes,No,M,NO,No,Yes,30-04-2017
0,568,0,1,0,43.20418263,5,No,No,M,NO,No,Yes,31-12-2016
0,546,1,3,1,55.92831303,3,No,No,M,Low,No,Yes,31-03-2017
0,653,0,0,0,37.09711199,6,No,Yes,A,NO,No,No,30-09-2017
0,693,1,1,1,67.79500777,3,No,No,M,NO,Yes,Yes,31-05-2017
0,741,0,2,0,46.64156551,6,No,No,M,NO,No,Yes,31-01-2017
0,670,0,0,0,35.17569207,8,No,No,A,NO,Yes,No,31-08-2017
0,635,1,2,1,48.51943374,6,No,No,M,NO,No,No,28-02-2017
0,635,1,1,1,44.78679637,4,No,No,M,NO,No,Yes,28-02-2017
0,553,0,1,0,40.87338183,5,No,No,M,High,Yes,Yes,30-06-2017
0,636,2,2,1,62.14496401,4,No,No,M,High,No,No,31-01-2017
0,631,1,1,1,43.00732274,6,No,No,P,Low,Yes,Yes,31-07-2017
0,664,0,2,1,45.67684066,5,No,No,A,NO,No,Yes,31-07-2017
0,683,1,1,0,35.10831441,5,No,No,M,Low,No,Yes,31-03-2017
0,690,1,2,1,50.6077207,6,No,No,A,NO,No,Yes,31-12-2016
0,697,2,1,1,43.50397374,6,No,No,A,NO,No,Yes,31-07-2017
0,711,0,0,0,54.71479936,6,No,No,M,NO,Yes,Yes,31-01-2017
0,580,1,3,1,39.02781722,5,No,Yes,M,Low,No,Yes,30-06-2017
0,675,0,1,0,51.59170472,7,No,No,A,Low,No,Yes,30-04-2017
0,682,1,1,1,58.81790103,6,No,No,M,NO,Yes,No,31-01-2017
0,606,1,3,0,59.38650924,6,No,No,P,Low,Yes,No,31-01-2017
0,633,0,1,0,39.40990019,6,No,No,M,NO,No,No,31-08-2017
0,490,1,1,0,45.66036539,5,No,No,M,High,No,Yes,30-04-2017
0,680,0,2,0,35.55571938,6,No,No,P,NO,Yes,Yes,30-04-2017
0,641,2,1,1,19.62313189,7,No,No,M,Low,No,Yes,31-08-2017
0,641,1,0,0,29.96504392,5,No,No,M,NO,No,Yes,31-03-2017
0,643,0,2,0,42.4845255,6,No,No,A,NO,No,Yes,31-01-2017
0,704,2,2,1,39.04537751,8,No,No,M,NO,No,Yes,31-12-2016
0,NA,1,3,0,18.61288399,5,No,Yes,P,Low,Yes,Yes,31-01-2017
0,698,1,2,0,46.31182277,5,No,No,A,NO,Yes,Yes,30-06-2017
0,552,1,2,0,45.80871447,3,No,No,A,High,Yes,Yes,28-02-2017
0,732,1,1,0,34.27692319,7,No,No,A,NO,Yes,No,31-01-2017
0,NA,1,1,0,37.66079469,5,No,Yes,M,Low,No,Yes,31-12-2016
0,552,1,2,1,54.2158269,6,No,No,M,Low,No,Yes,30-04-2017
0,632,1,3,1,27.71104841,7,Yes,No,A,High,Yes,Yes,31-01-2017
0,614,1,1,2,51.75310096,4,Yes,No,A,Low,No,No,30-09-2017
0,593,1,2,0,41.22439655,4,No,No,P,NO,No,No,28-02-2017
0,679,0,2,0,41.47159258,8,No,No,A,Low,No,Yes,30-04-2017
0,595,2,3,1,40.36826302,5,No,No,A,High,No,Yes,31-01-2017
0,671,1,1,0,41.34423537,5,No,No,P,NO,Yes,Yes,30-09-2017
0,581,1,1,1,55.13072305,3,No,No,M,NO,No,Yes,31-01-2017
0,654,1,0,0,45.89294096,4,No,No,M,NO,No,Yes,31-01-2017
0,771,0,1,1,40.48417637,8,No,No,P,NO,Yes,No,31-05-2017
0,NA,2,3,1,49.69587868,5,No,No,M,Low,No,Yes,31-01-2017
0,576,0,3,1,62.67107044,6,No,Yes,A,NO,Yes,Yes,31-08-2017
0,638,0,2,1,42.37062834,5,No,No,A,NO,No,Yes,31-07-2017
0,672,1,1,1,51.37301497,6,Yes,Yes,M,NO,No,No,30-06-2017
0,626,1,1,1,36.96420933,6,No,No,A,NO,No,Yes,28-02-2017
0,572,1,1,1,58.31475582,6,Yes,Yes,M,High,No,Yes,30-04-2017
0,651,1,2,0,50.8553464,5,No,No,A,NO,No,No,31-05-2017
0,617,1,2,1,37.70998349,7,No,No,A,NO,No,Yes,31-12-2016
0,650,2,3,2,40.60086315,5,No,No,M,Low,No,No,28-02-2017
0,772,0,0,1,48.32587409,8,No,No,M,NO,Yes,Yes,28-02-2017
0,667,0,3,0,59.19528875,6,No,No,M,NO,No,Yes,31-03-2017
0,633,1,1,0,28.87594438,7,No,No,A,NO,No,No,31-08-2017
0,716,1,2,1,59.29519946,7,No,No,M,NO,No,Yes,31-01-2017
0,661,1,2,0,54.13917749,6,No,No,P,Low,No,Yes,31-12-2016
0,704,2,3,1,58.72838902,5,Yes,No,M,High,No,Yes,30-06-2017
0,616,2,3,1,59.51967192,6,Yes,Yes,M,High,No,No,31-08-2017
0,557,2,3,1,61.36637025,5,No,No,M,High,No,No,30-06-2017
0,650,0,1,1,39.03012408,4,No,No,M,NO,No,Yes,30-04-2017
0,632,2,2,1,61.73104572,4,No,No,M,Low,No,Yes,30-06-2017
0,NA,0,0,0,45.48233589,7,No,No,P,NO,No,No,31-08-2017
0,623,2,2,0,35.59097234,7,No,No,M,Low,Yes,Yes,30-04-2017
0,583,2,1,2,75.7201907,3,Yes,No,M,High,No,No,31-01-2017
0,627,1,2,0,51.78063367,7,No,No,M,High,No,Yes,30-04-2017
0,NA,1,2,1,53.99964291,6,No,No,P,NO,Yes,No,31-03-2017
0,587,0,2,1,46.71500743,4,No,No,M,NO,No,Yes,30-06-2017
0,670,1,1,0,52.96248232,6,No,No,M,NO,No,Yes,28-02-2017
0,611,0,1,0,56.62477605,6,No,No,M,NO,No,Yes,28-02-2017
0,NA,1,2,1,52.09241397,5,No,No,M,Low,No,Yes,31-01-2017
0,626,0,1,1,51.98789583,3,No,No,M,NO,No,Yes,30-04-2017
0,617,0,2,1,50.91253703,6,No,No,P,Low,No,No,31-05-2017
0,NA,1,3,1,49.78282835,4,No,Yes,A,NO,Yes,No,31-08-2017
0,661,0,2,1,46.16822802,7,No,No,P,Low,Yes,No,31-05-2017
0,591,1,3,2,49.26325426,5,Yes,Yes,P,Low,No,Yes,31-01-2017
0,NA,0,1,0,52.10475513,7,No,No,M,Low,No,Yes,31-01-2017
0,651,1,3,1,21.72040252,6,No,No,M,NO,No,Yes,31-07-2017
0,692,1,2,1,39.8037399,6,No,No,A,NO,No,Yes,31-08-2017
0,710,0,2,1,52.29237404,6,No,No,A,Low,No,No,31-01-2017
0,628,0,1,0,27.50246013,5,No,No,M,NO,No,Yes,30-04-2017
0,581,2,2,1,43.98925477,4,No,No,M,High,No,No,31-05-2017
0,689,1,1,0,28.86511195,8,No,No,M,NO,No,No,28-02-2017
0,650,0,2,1,52.55370363,5,No,No,M,NO,No,No,31-08-2017
0,634,0,1,0,42.33241076,5,No,No,M,NO,No,Yes,31-01-2017
0,716,0,0,0,44.69151509,7,No,No,P,NO,No,No,31-05-2017
0,698,1,0,0,61.96096249,6,No,No,M,NO,No,Yes,30-06-2017
0,561,2,2,1,54.66699476,5,No,No,M,High,No,No,31-03-2017
0,693,0,1,0,24.68479727,7,No,No,A,NO,Yes,Yes,31-07-2017
0,640,0,0,0,31.67211747,5,No,No,M,NO,No,Yes,28-02-2017
0,609,0,0,1,47.58106447,4,No,No,M,NO,Yes,Yes,31-03-2017
0,667,0,0,1,47.0298419,6,No,No,M,NO,No,No,28-02-2017
0,NA,1,2,1,68.47686044,5,No,No,M,Low,No,No,31-08-2017
0,675,0,1,1,49.274266,7,No,No,M,NO,Yes,No,31-08-2017
0,608,0,0,0,48.8164535,6,No,No,M,NO,No,Yes,31-08-2017
0,680,0,0,0,42.73850713,7,No,No,P,NO,Yes,Yes,31-05-2017
0,662,0,0,0,43.21050256,7,No,No,A,NO,Yes,No,30-06-2017
0,665,1,3,1,57.87542375,5,Yes,No,M,Low,No,Yes,30-06-2017
0,612,0,2,1,48.39900123,6,No,No,A,High,Yes,Yes,31-12-2016
0,653,0,1,1,64.67414099,5,No,No,M,Low,No,Yes,31-07-2017
0,689,1,1,0,41.13409371,7,No,No,M,NO,No,Yes,31-05-2017
0,609,1,1,1,44.52455406,5,Yes,Yes,M,High,Yes,Yes,31-08-2017
0,586,1,2,0,63.28415657,3,No,No,A,NO,No,Yes,31-01-2017
0,662,0,2,1,53.6486399,6,Yes,Yes,M,Low,No,Yes,31-03-2017
0,663,0,0,0,34.22856236,4,No,No,P,NO,Yes,Yes,31-03-2017
0,561,0,0,1,37.17068949,4,No,No,A,Low,No,No,31-12-2016
0,676,0,3,1,40.02608231,5,No,No,A,NO,Yes,Yes,31-03-2017
0,658,1,2,1,51.8881593,5,No,Yes,P,NO,No,Yes,30-04-2017
0,NA,0,1,0,35.85361399,6,No,No,M,NO,Yes,Yes,31-12-2016
0,640,2,3,1,56.95907637,5,No,No,A,NO,No,Yes,30-06-2017
0,663,0,0,1,48.69881689,5,No,No,P,NO,Yes,Yes,31-03-2017
0,662,1,2,1,37.31555357,5,No,No,M,Low,No,Yes,31-07-2017
0,662,0,0,0,22.40150494,8,No,No,A,NO,No,No,28-02-2017
0,561,1,3,1,33.61050455,5,No,No,P,Low,Yes,No,31-01-2017
