Gender,balance,income,DPD
M,635.7618482,49414.72656,14
M,347.6015108,49332.9942,29
M,1579.909363,45406.51155,31
M,288.1780643,36514.67592,45
F,1626.901421,11702.2835,39
F,846.1719595,19577.4272,44
M,1395.602656,54148.84857,5
F,339.6950982,27387.26248,28
F,1634.269726,18036.63059,50
M,75.39869065,50551.03646,40
F,375.9188495,20740.07619,17
F,770.4087891,1498.227274,56
M,347.3710782,18488.14732,10
M,771.1737061,45956.78731,49
M,1272.076805,21503.19535,35
F,985.2408897,17263.75651,12
M,751.3543919,27179.76165,14
M,829.6896647,35594.22391,1
M,910.0878413,25183.76825,10
M,712.9369924,20810.31895,44
M,977.5153311,33690.64931,25
M,1379.287022,57843.88678,16
M,1322.969042,51956.29183,49
M,460.2344394,47305.21604,35
F,596.0562474,16084.90771,35
F,1538.015603,21356.93711,61
M,471.918843,60656.05079,32
M,1186.885199,27494.32937,19
F,541.3347065,21245.32063,32
F,1286.355523,20029.89123,9
F,1723.216056,23278.99578,44
M,288.8079496,30470.70701,31
F,1595.9068,23308.13628,40
M,1064.975106,45737.78123,46
F,1941.054062,14756.21148,10
F,889.6422514,16701.36935,57
M,604.8395243,27419.42522,57
M,1003.601427,24978.08472,5
F,1464.355897,21826.44148,20
M,322.2886981,19420.39978,29
M,639.8670344,34879.55851,49
M,687.1568293,26902.70259,1
F,978.2369035,15073.78785,40
M,337.1756682,35040.94162,26
M,880.7508517,34604.67939,48
M,1285.528038,39530.75968,19
M,939.698674,52383.27522,41
F,729.8121989,9871.924219,55
M,0,62160.28622,48
F,1471.03354,12665.24189,41
F,816.965766,13932.20994,43
F,1323.395658,23072.54992,37
F,383.823401,11777.53769,27
M,1634.731555,40868.33212,45
M,846.3932928,38352.56514,40
M,364.6630512,10239.97249,48
F,833.6144952,11078.39028,10
F,1867.552268,16650.04176,27
M,823.6097758,34856.52607,57
M,1255.349977,23297.47496,53
M,1024.408305,45202.26554,22
M,0,36922.86795,35
F,1447.970793,16421.4555,55
F,1057.599366,21570.75279,12
F,1027.132901,16259.38055,22
F,1212.737041,18090.47792,36
M,1815.174112,23648.41351,98
F,167.6379148,16771.56703,6
M,272.5261417,32687.10959,12
M,0,39462.68829,45
M,1387.288646,29712.77243,46
M,624.5478327,48345.33663,29
M,262.9951148,17822.61335,31
M,986.7600897,44605.44511,13
M,0,43930.90369,27
F,884.3118999,17542.91967,32
M,929.8301537,45178.05305,46
M,751.8438613,52663.29299,3
F,0,18875.77167,18
F,879.7105153,17863.84223,16
F,1313.976248,20030.42871,3
M,319.1315969,34296.77412,26
M,996.1819846,57972.50444,57
M,1123.434723,45366.81141,59
M,110.5559311,32419.15079,27
M,581.9607584,31654.55892,10
M,982.2264655,38152.69661,6
M,874.6174204,37143.64487,53
M,650.0070413,41427.87732,53
M,1452.684428,43418.82909,6
F,1443.860426,19146.29142,33
F,0,13911.44128,52
M,737.3487795,50264.76017,18
M,106.1910377,41514.75847,15
F,1273.752339,19635.6615,13
M,863.046051,50667.87676,14
M,1504.682568,38223.24598,54
F,1182.679045,17287.74847,15
M,853.0604228,39553.36568,56
F,160.8871375,19686.7442,56
M,1118.565977,46578.46551,14
F,271.6699001,14080.75407,50
M,584.0902554,24580.85684,25
M,911.9315442,40503.00398,57
M,745.8666182,54677.68335,54
F,1291.075852,17136.51334,10
M,572.8895007,43381.91527,44
M,445.8292876,42343.80068,4
M,865.4002135,53798.81921,26
M,886.777433,43410.38154,57
F,451.695309,11460.4347,12
M,558.321407,42767.32476,4
M,1602.003893,41827.70125,32
M,503.4992852,36521.43251,7
M,521.9028271,47032.59935,31
M,1214.549654,21630.03783,23
F,596.2052136,22324.46841,21
M,926.166134,41501.72338,31
M,522.6443371,35893.2878,24
M,986.2647529,38664.78982,53
F,885.9235776,22365.85498,55
M,562.3141784,63794.54207,22
M,503.3018571,37749.52078,51
M,1375.384954,47099.20687,40
F,1089.405259,19053.58906,28
M,770.4863341,25445.87768,26
M,797.3166569,35034.80691,6
F,389.2132418,22907.76746,16
M,589.3910369,38255.53703,3
M,2073.782846,52335.5506,79
M,1128.411463,51778.17985,1
M,1142.6697,40823.37971,27
F,1007.537827,16814.2955,55
F,789.0991535,18653.63285,42
M,961.732662,27600.4163,118
F,1264.649887,23852.64226,25
F,1627.45984,19630.1613,11
F,979.0653268,17666.3871,21
M,768.8103024,47003.44058,53
M,714.5124913,48115.5047,1
M,223.3563457,51662.5973,4
M,1659.292191,36641.72723,29
M,1062.28401,50894.10365,29
M,38.67912124,30961.74224,2
M,1216.981452,37967.68808,51
M,1825.970599,39407.91703,99
F,293.5195709,10592.84669,10
M,1588.876356,45093.44592,20
M,1926.246876,46535.20199,14
M,892.9195198,9299.868186,42
F,1583.418031,23434.70871,27
F,968.953961,13867.52431,51
M,258.2552591,38309.98805,35
F,492.2459418,23689.7895,49
M,1240.573891,35598.88727,1
M,1658.967689,38204.12262,77
F,877.1562292,22046.53855,5
F,0,20877.8878,32
F,1041.310442,12078.77761,55
M,1806.916531,36306.81763,12
M,0,28705.2025,24
M,1500.594004,27354.50025,35
M,1329.911388,50560.76225,34
M,913.8865735,15220.50377,29
M,898.5668285,37919.75068,2
M,0,47231.27308,15
M,457.6015016,49908.59744,31
M,882.0879636,43549.9904,37
M,602.6228949,25376.4501,19
M,513.3962714,19021.64228,50
M,880.7170052,35579.24262,4
M,815.6912947,48646.54151,54
M,1295.613346,39717.73601,54
M,1740.634123,48311.43958,42
M,1506.191848,47061.39454,69
M,906.416188,49815.65114,40
M,1278.017553,41691.19552,30
M,45.82242658,32525.63844,54
M,629.6055874,50113.82071,38
M,270.5878637,33490.00527,33
M,1486.05481,34705.36122,47
F,830.6517981,14420.62263,48
F,1719.255655,15752.00801,118
M,935.6365984,21730.86127,15
F,482.1352042,17459.00419,37
M,335.8245426,29402.76756,39
M,870.4123797,17685.44824,15
M,527.9403591,47963.17904,41
M,1104.306623,40006.13331,51
F,1220.938831,6744.042425,55
M,1338.532457,35072.30326,8
F,1129.234293,22689.61359,38
M,915.518056,42331.02163,32
M,833.9577066,34174.64532,57
M,381.5665199,49114.89265,29
M,218.5898068,34512.63347,19
M,1156.994528,53450.27359,0
F,2046.639515,17910.63447,107
F,1368.383018,16449.72494,17
F,1302.516318,18210.80642,17
M,1175.289139,35830.04557,5
F,256.3677844,18200.88045,23
M,908.9987947,46174.47106,35
F,1107.002413,30618.62035,38
M,618.4607312,49385.78803,59
M,932.872998,61192.89713,13
M,547.7177274,50619.36106,13
F,1726.47961,13654.60494,85
M,581.0035694,52917.72944,55
M,356.613168,44473.39649,59
M,644.8630705,38794.67614,0
F,737.0822476,24637.61749,14
M,1666.113834,25054.76782,86
F,1215.470014,20456.43829,25
F,1002.775284,11604.28775,29
M,363.2293301,51821.42683,56
M,0,45178.59169,13
M,29.6164765,26710.00957,13
F,1036.117398,15067.74824,40
M,959.1592134,59435.23458,75
M,390.5302949,57525.26648,36
M,451.0760516,38348.49032,28
M,1412.996704,53295.87299,9
M,216.5282622,28859.69462,22
F,1027.07059,24346.93975,25
M,143.7547093,48250.30757,20
F,887.6564222,16993.2876,43
M,1199.980266,38251.18252,4
F,1075.179073,21569.37058,28
M,932.6024332,44714.4841,11
F,1434.589977,16613.43145,48
M,444.5863003,51386.2831,45
M,853.2122166,31607.3934,46
F,973.0478582,23033.85036,26
F,102.2830716,20671.04721,18
M,652.3971344,46155.04387,110
M,132.7309018,33370.83434,44
M,1128.470745,49540.70209,45
M,1315.225239,52556.15383,12
F,1025.858241,21561.88893,34
M,785.7866574,48179.38288,11
F,1775.181537,20385.87352,8
M,362.0550497,50906.48126,22
M,1154.578914,61089.43087,11
M,18.29458177,43247.90342,21
M,0,37517.24641,22
F,1740.87005,17478.03129,28
F,1228.993901,18810.38436,18
F,1669.723709,20301.31598,15
M,1584.565943,45447.18703,31
M,751.1222244,37304.19899,53
M,1063.336261,39301.28181,33
M,710.136461,46308.26965,11
M,1063.724503,26045.92836,58
M,162.784652,33935.49133,17
M,615.0013946,40236.53356,3
M,1011.367192,28172.91537,5
F,1658.373575,22010.48568,4
M,1490.983046,39596.05741,28
F,1630.488555,16310.53406,36
M,781.2749578,53178.9268,50
M,476.3012118,25774.48762,8
M,892.4450599,28187.54073,38
F,1671.523208,9981.897014,37
M,813.8609406,33357.80882,46
M,1280.23019,23647.3332,41
M,564.3948535,30380.64,57
M,525.8713814,8017.638591,31
M,837.328407,61950.803,50
F,1847.469647,19388.68931,25
F,717.7596662,19567.70277,44
F,1935.50422,9431.293871,32
M,808.4947937,56204.66301,46
M,218.739422,53259.76232,3
F,118.2014929,15472.65599,41
M,988.1720461,49057.04192,10
F,673.3272479,14431.45949,22
F,616.3120185,14663.56388,46
F,475.8532047,19993.75594,43
M,221.5467559,43668.39232,40
M,959.1720257,38310.08601,47
M,575.6740578,36958.75241,3
M,1017.655914,37241.79099,39
M,1763.84564,36686.34837,23
M,883.3906599,38408.97671,14
M,830.2341,36523.48118,6
M,163.2610271,40600.41547,11
F,2.994461997,18710.2648,44
M,51.1859857,39385.75968,45
M,806.2166632,35259.30464,37
M,1186.485885,50371.72546,11
F,357.9512904,14338.52874,59
F,1590.823099,21784.11312,26
F,822.0901693,20906.21784,2
M,1082.815418,41355.98559,51
M,779.477524,34089.79701,32
M,4.67941444,44571.70622,55
M,58.75120527,26939.03991,13
F,966.4818283,23116.58021,18
M,683.9218808,37383.23265,55
F,0,18235.67437,34
M,1139.020309,24573.92095,20
M,1293.459682,48039.93645,34
M,304.5443388,47217.87221,53
M,1215.148939,51804.99395,59
F,305.7879569,16594.52784,5
M,693.7173326,40148.87111,13
F,1502.186739,18603.49553,94
M,1645.42318,36839.39621,59
M,279.670673,58566.88422,8
M,1267.485211,40034.56673,10
M,456.3730188,47633.78544,56
M,962.1342815,44696.29053,53
F,698.9785363,25103.00945,28
M,619.0292594,42868.58961,26
M,870.9717257,39653.37672,23
M,217.7382263,47657.30628,22
M,713.3260637,44605.35119,6
F,306.4338126,13934.51832,10
M,1314.895386,33706.55936,38
M,1057.679669,39708.03334,15
F,625.6011998,16134.21151,8
M,1302.655581,28978.55731,37
M,1408.351474,33697.34596,39
F,926.569431,19243.40645,2
M,1018.40964,25394.25463,10
M,0,40737.86681,20
M,724.8873243,27800.95238,9
F,325.2836312,15962.70988,50
M,445.7173734,25171.86035,29
M,1367.442766,45919.59224,47
M,1353.918741,39879.15905,30
M,1555.96807,34417.87308,48
M,1267.1658,51197.7996,8
F,640.8190409,19055.91653,57
M,658.0537091,41882.58065,32
F,808.8337865,18791.55956,8
M,819.1126054,50082.88871,34
F,1365.022824,23281.3205,32
M,396.8440851,32656.52284,19
M,421.6981304,32290.32596,9
M,969.3588374,46026.71937,57
F,1490.075451,15910.80185,25
F,1079.077949,17966.76938,37
M,809.4556899,39077.43281,14
F,641.8936456,16400.36475,47
M,872.3208931,44407.79016,34
F,1004.630153,9643.366151,12
F,1170.911536,19473.69193,51
M,1433.6461,44617.7387,30
M,579.2802194,50813.50925,21
M,2128.795992,42096.50237,79
F,842.9107463,14462.27646,11
M,4.10094017,42174.17974,17
M,218.3797414,36044.81506,29
F,717.8754839,23406.81977,26
F,1146.834987,14336.42855,40
M,968.5158515,41714.98984,54
M,1124.587156,45622.94234,50
M,419.0007993,37186.7894,31
F,320.7255697,12589.76756,35
M,426.7641498,38495.79802,3
M,949.1775916,36557.96159,49
M,968.7366195,17352.41033,10
M,1188.965168,42286.48817,17
F,1436.829989,22925.46992,9
F,843.0178966,12268.93352,21
M,1410.959915,58310.25593,13
F,598.7333129,23118.5311,46
M,72.9283697,13300.76955,22
M,1347.78085,29345.95821,30
M,0,41160.62251,20
F,1280.848066,20575.24501,57
M,1088.574773,43883.14925,30
M,1111.958143,47254.68959,58
M,1124.141744,46052.18163,54
M,0,36337.35217,10
F,711.8512316,15132.39359,58
M,548.8392758,44909.0662,29
M,385.2501833,55268.66055,47
M,1132.174903,56152.42904,40
M,399.1183753,48889.98903,16
F,810.1022252,15102.32418,58
M,1036.774746,46239.07322,28
M,927.7661181,38197.37354,50
M,999.8260907,43661.14174,45
M,649.2697755,31039.002,49
M,1391.318301,48414.90574,24
M,1058.5637,38917.83093,51
M,415.5417379,44147.22065,11
M,771.1374169,42418.36801,23
M,727.974547,20456.15639,59
M,239.327165,49328.20926,54
F,1219.76035,17208.20886,29
M,953.936465,41250.47804,44
M,143.3753202,17435.09638,23
F,1669.278106,13771.3934,28
F,719.5540535,17195.74454,24
M,295.3071502,45776.84328,34
M,804.4996588,51014.82404,44
M,619.3688154,45886.0785,1
M,1157.116929,38867.06363,52
M,287.8432009,46617.0634,30
F,1070.75212,11383.44265,42
M,452.3679123,29254.87102,31
M,492.3523118,39305.22705,12
F,1033.041846,18958.31508,23
M,1191.610584,49004.83618,26
F,1463.378451,14380.62531,49
M,152.440267,23366.51744,49
M,182.37046,45507.9337,27
M,732.1370669,42693.94026,56
M,1916.088508,23316.57025,59
F,419.7107822,18073.00181,25
M,1418.556174,33960.56774,28
F,811.6886759,20016.75253,13
M,214.2364951,38720.81076,14
F,799.1592677,19547.41318,11
M,831.4561419,58476.73923,32
F,713.5598393,24324.14394,18
F,870.7730355,16446.35483,0
M,301.3194028,51539.95232,12
F,1235.966487,21706.63031,30
M,572.0040551,42484.57059,44
M,545.9932912,52619.62177,1
F,1407.040124,25589.74276,43
M,1171.163313,27338.00271,31
M,322.9823275,25267.39762,2
M,497.5406723,43898.4285,19
M,92.1021951,22726.41318,10
M,395.4755073,45084.10562,5
F,184.9252469,11126.26618,37
M,209.6744506,35688.13581,30
M,376.1854981,31373.35639,15
M,1492.189654,39004.50294,27
M,905.5317518,43066.06006,0
F,627.6681284,18539.56415,32
F,1224.520653,22327.4078,51
M,667.3723112,35694.42878,37
M,278.7031614,30113.85339,56
M,1389.803075,48868.09315,8
M,1060.728841,49396.77194,40
F,1080.568922,20439.85299,47
F,912.5594287,14262.1285,8
M,534.4322264,34129.47541,13
M,280.4616786,26212.90762,27
F,801.7215785,18698.40928,41
M,1125.158736,37864.32598,14
F,1569.302757,13711.4924,49
M,755.4604432,33460.92621,27
F,860.8286768,27186.50002,11
M,1233.618926,49448.171,26
M,699.5684983,48773.81955,28
M,914.8810755,39789.05544,41
M,1650.032103,49481.71303,48
M,366.5943613,33708.78607,12
M,400.6469289,37173.48479,46
M,0,37538.04505,0
M,1902.1499,35008.66617,57
M,982.6310241,60388.0199,45
M,717.9696372,43826.87888,34
M,874.4512007,24707.49025,37
M,1577.034837,33319.31247,23
F,1700.572366,20844.71916,42
M,425.8199081,14540.90464,6
M,667.6561036,52946.365,33
M,0,48112.47827,31
F,764.8071634,18347.31137,5
M,1030.191299,34250.87454,23
M,426.2863964,38585.54909,45
M,0,43599.45329,22
M,1039.207255,40028.9042,48
M,603.2531381,50214.8553,6
F,1446.64376,8797.283915,58
M,1396.207515,39023.48171,36
M,297.2430337,39081.9229,7
M,613.9770765,34752.08764,2
M,828.840863,39984.27347,8
M,675.1149519,58672.05165,40
F,1670.467307,15838.31457,4
F,1530.551479,13003.9292,98
F,356.1987479,21466.20708,28
M,284.1692103,37463.61751,15
M,1698.826142,27374.88752,86
F,0,20195.00266,20
F,1038.886748,10414.55435,5
M,392.5664548,45469.72228,32
M,23.35710655,56686.91562,27
F,1503.972721,14661.8319,1
F,799.5164509,23024.85275,42
M,1534.68321,48592.33383,1
F,655.4491646,18265.59543,34
F,939.7048867,11331.43252,55
F,1867.308569,24720.48056,79
M,399.9018204,40863.11505,39
M,381.2585585,55896.23385,22
M,1509.915664,24427.76851,52
M,1209.652028,58174.92106,1
M,1359.802139,46235.23536,9
M,1267.55074,10233.87975,1
M,890.149841,38350.29242,51
M,1508.749012,30587.34398,16
M,1260.154869,35733.46585,0
M,0,33220.98518,28
M,67.38846229,48792.11744,31
M,1132.647803,33677.78145,31
M,0,22074.49369,1
M,861.5900531,32901.01046,22
M,796.2989755,37923.39362,20
M,1356.159222,42262.93007,51
M,1975.653028,38221.83974,93
M,663.6636338,43951.25306,46
M,0,39043.27743,15
M,398.0231243,33056.67119,5
M,304.0779533,47196.07647,30
M,1292.672763,52541.64925,11
M,1664.095652,54087.6411,1
M,1069.719857,34538.99742,19
F,618.6241213,20836.79305,9
F,1609.136059,16373.94536,51
F,1538.449303,15991.22102,4
M,734.2534108,56253.81026,40
M,931.957796,40913.43497,33
F,0,17557.96334,28
M,524.8626184,54738.50665,28
M,1135.493293,37962.9829,19
M,1115.961253,30620.26847,40
M,157.6604751,42125.73361,4
F,11.39556822,19387.92064,2
F,434.8392811,16775.32048,4
F,863.321267,20425.85133,48
F,822.8866687,22376.22605,39
F,1203.946904,20904.83818,6
M,901.6135616,35283.89564,30
M,1000.764561,36709.08378,23
F,715.341171,21309.14054,8
M,325.0912751,41257.56074,1
F,948.8804092,8503.602563,16
M,751.340141,68883.39527,16
M,1484.777695,32479.08996,51
M,1253.860477,41767.39706,9
M,1262.168412,29545.50021,22
F,46.01022532,13950.08695,16
M,0,39469.92899,30
F,906.1238153,19275.80014,37
M,273.639788,21911.63387,0
M,1037.766523,53823.22982,15
F,508.0502997,14925.96115,41
M,543.9718971,34390.50259,29
F,1219.97548,15039.55362,6
F,697.1713264,22254.06196,2
F,1066.54576,15553.08841,2
M,761.5537246,46836.67227,38
M,1973.822147,27340.01227,62
M,1021.2796,44718.40772,51
M,783.0870843,36917.10317,24
M,1354.332946,29590.82888,3
M,677.7088241,31158.46821,57
M,317.8555578,63021.74795,50
M,141.1284837,41300.72207,36
M,759.2302682,48560.13624,38
M,1133.945796,47188.94778,4
M,0,43593.9536,21
M,599.7188463,48085.88434,56
F,529.2734426,20358.83363,6
M,962.1443608,60455.46313,21
M,675.0227331,44480.01305,52
F,1038.620081,12312.89596,26
F,656.8083859,19017.4278,16
M,1103.723807,39532.90751,4
M,2391.007739,50302.90956,1
M,440.4870289,39395.96014,47
M,1070.864032,36017.00296,22
M,1275.206852,58961.73304,59
M,763.0399763,35277.90178,58
M,781.9044045,65617.64493,38
M,853.7040154,46291.58114,26
M,323.0349157,33673.80969,59
M,980.0371689,31977.56333,3
M,1077.00754,33071.46853,56
M,1335.612871,37595.34427,73
M,438.0803769,44737.65845,17
M,955.4206455,45575.42099,41
F,923.0188229,19136.61492,46
M,728.2125497,50403.55925,40
M,259.5062852,40405.3592,56
F,606.9514434,26718.87155,33
F,512.4497777,24192.88899,2
M,0,43969.2151,11
M,663.6751712,38338.20573,33
M,2288.408082,52043.56905,63
M,0,34836.3407,1
M,1693.642578,26995.69339,17
F,906.0337005,22658.76333,0
M,763.5347298,49201.4347,44
M,1218.864986,45593.86021,19
M,496.3754784,33782.5372,23
M,1695.387238,26623.76815,12
F,1128.768728,17718.94174,41
M,978.23929,43410.36332,3
M,1084.909923,15981.68909,43
M,1248.887903,31960.4213,24
M,1071.241432,58134.55507,32
M,834.3197877,33687.7504,5
M,1500.572106,39891.8641,11
F,958.874769,25282.24105,30
M,981.0626387,54020.43415,46
M,1017.788252,29828.33034,57
F,1106.107201,9610.503423,42
M,2148.898454,44309.91717,107
F,1113.752598,17810.67306,55
F,1882.84179,15968.03654,22
M,1189.241184,29889.60228,10
M,1092.425957,43578.64698,20
M,748.4870239,40727.14156,37
M,631.5128658,35053.3472,58
M,477.9072924,34318.9832,17
M,1128.791563,29722.17266,55
F,1627.898323,17546.99702,86
M,625.8701778,53756.04406,20
M,751.3666276,31574.42116,27
M,1074.514538,41545.68354,29
F,501.0582476,23090.99719,21
M,876.4748603,39499.27681,31
F,580.3514814,17624.15891,34
M,560.2970822,28419.35438,11
F,364.1734146,21487.6441,31
M,898.895728,41268.31261,33
F,705.9302321,19891.30378,17
M,846.4193819,36115.76209,54
M,813.3640705,44707.67703,41
M,528.882016,44538.55146,28
M,1486.201068,51021.61436,20
M,696.4657513,37599.62013,13
F,1775.581701,13735.19087,8
M,319.6023694,53135.36704,17
M,879.035415,52945.81891,22
F,421.9572648,21744.97424,13
M,449.312928,47494.43249,53
M,611.1797439,38712.39426,0
M,461.7521043,37617.04367,6
F,1478.60088,13375.01572,0
M,1105.467425,32371.40117,47
F,734.4591993,17619.48718,2
M,583.3074437,37118.83066,47
M,456.7108145,21892.17721,0
M,1750.25315,51578.94016,77
M,879.6241282,33682.18616,13
M,1515.606239,48688.51209,107
M,13.94447463,31071.63429,27
F,776.54428,14229.72812,39
F,865.9063158,18064.24399,47
F,692.3563178,18689.05214,38
M,415.7682594,38425.7595,27
M,1765.990895,47642.42212,59
M,1391.033877,53255.02112,24
